controller,timestamp,step,hour,ambient_c,it_kw,dhw_demand_kw,process_demand_kw,cooling_demand_kw,grid_available,grid_roster_available,site_captured_kw,captured_kw,hp_absorbed_kw,hp_compressor_kw,hp_delivered_kw,hp_units_on,dhw_heat_kw,process_heat_kw,absorption_heat_kw,orc_heat_kw,store_charge_kw,store_discharge_kw,store_energy_kwh,store_soc,store_standing_loss_kw,buffer_charge_kw,buffer_discharge_kw,buffer_energy_kwh,buffer_standing_loss_kw,rejected_kw,absorption_cooling_kw,orc_electric_kw,fallback_dhw_kw,fallback_process_kw,fallback_cooling_kw,baseline_rejection_electric_kw,actual_rejection_electric_kw,cooling_electric_saving_kw,grid_electric_kw,diesel_electric_kw,net_cost_inr,source_balance_residual_kw,hp_balance_residual_kw,store_balance_residual_kw,buffer_balance_residual_kw
naive,2026-01-05 10:15:00,41,10.25,22.68488,3394.661,100.279,406.4256,60.76475,1,1,2376.263,2375.946,1222.137,501.8707,1724.007,4,307.8526,88.39215,27.76269,800,500,0,324.9685,0.1624843,0.1259371,0.3172331,0,250,0.3172331,1153.809,21.61384,60.2809,0,318.0335,39.15091,42.77273,20.76856,22.00417,529.4426,0,1539.677,0,5.684342e-14,1.24345e-13,4.263256e-14
naive,2026-01-05 10:30:00,42,10.5,22.84909,3390.007,91.25433,400.949,67.77755,1,1,2373.005,2372.688,534.2326,294.7101,828.9427,2,0,0,28.94268,800,0,398.8748,225.1987,0.1125993,0.2046279,0.3172331,0,250,0.3172331,1838.455,22.49446,60.1082,0,304.9846,45.28309,42.71409,33.09219,9.621897,335.696,0,1129.869,0,-5.684342e-14,-7.993606e-15,4.263256e-14
naive,2026-01-05 10:45:00,43,10.75,22.93588,3415.18,93.34576,404.2028,71.57476,1,1,2390.626,2390.309,759.9333,370.7353,1130.669,3,197.3353,103.057,30.27624,800,0,100.6529,200,0.1,0.1418043,0.3172331,0,250,0.3172331,1630.376,23.50989,60.01692,0,301.1457,48.06486,43.03127,29.34676,13.68451,408.4746,0,1268.907,0,-1.136868e-13,-3.858025e-15,4.263256e-14
naive,2026-01-05 11:00:00,44,11,23.17097,3419.716,92.04162,401.0383,87.31194,1,1,2393.801,2393.484,1228.497,506.4014,1734.899,4,293.3372,109.9013,31.66008,800,500,0,324.9685,0.1624843,0.1259371,0.3172331,0,250,0.3172331,1164.987,24.52492,59.76966,0,291.137,62.78702,43.08842,20.96977,22.11866,538.3841,0,1511.739,0,0,1.24345e-13,4.263256e-14
naive,2026-01-05 11:15:00,45,11.25,23.39763,3388.177,107.721,406.5546,90.64859,1,1,2371.724,2371.406,537.3458,296.0826,833.4284,2,0,0,33.42835,800,0,405.2349,223.6086,0.1118043,0.2046279,0.3172331,0,250,0.3172331,1834.061,25.83407,59.53128,0,290.1836,64.81452,42.69102,33.01309,9.677935,340.5142,0,1114.622,0,-1.136868e-13,-7.993606e-15,4.263256e-14
naive,2026-01-05 11:30:00,46,11.5,23.81487,3380.985,120.1185,411.2534,105.8269,1,1,2366.69,2366.372,771.7739,376.7526,1148.527,3,190.6323,122.6793,35.21484,800,0,94.29371,200,0.1,0.1408031,0.3172331,0,250,0.3172331,1594.598,27.09716,59.09245,0,288.574,78.72978,42.60041,28.70277,13.89764,419.4384,0,1270.188,0,-1.136868e-13,-4.857226e-15,4.263256e-14
naive,2026-01-05 11:45:00,47,11.75,24.14372,3423.537,94.86227,424.9909,112.0831,1,1,2396.476,2396.158,1236.314,511.265,1747.579,4,281.4195,128.8192,37.33981,800,500,0,324.9685,0.1624843,0.1259371,0.3172331,0,250,0.3172331,1159.845,28.63404,58.74658,0,296.1717,83.44901,43.13656,20.87721,22.25935,547.0593,0,1538.925,0,5.684342e-14,1.24345e-13,4.263256e-14
naive,2026-01-05 12:00:00,48,12,24.39812,3475.424,87.97674,418.0357,116.8037,1,1,2432.797,2432.479,541.592,297.9545,839.5465,2,0,0,39.54648,800,0,412.5223,221.7868,0.1108934,0.2046279,0.3172331,0,250,0.3172331,1890.887,30.24574,58.47901,0,283.0462,86.558,43.79034,34.03597,9.754366,347.5411,0,1117.548,0,-5.684342e-14,4.884981e-14,4.263256e-14
naive,2026-01-05 12:15:00,49,12.25,24.76949,3498.897,115.8963,419.624,135.0446,1,1,2449.228,2448.911,785.8028,383.4101,1169.213,3,186.657,140.7659,41.78999,800,0,87.00744,200,0.1,0.1396559,0.3172331,0,250,0.3172331,1663.108,31.83746,58.08843,0,278.8581,103.2072,44.08611,29.93595,14.15016,432.0248,0,1279.73,0,2.273737e-13,2.720046e-15,4.263256e-14
naive,2026-01-05 12:30:00,50,12.5,24.96452,3496.288,129.3142,418.8515,137.3663,1,1,2447.402,2447.085,1244.912,516.3534,1761.265,4,270.509,146.343,44.41323,800,500,0,324.9685,0.1624843,0.1259371,0.3172331,0,250,0.3172331,1202.173,33.76666,57.8833,0,272.5085,103.5996,44.05323,21.63911,22.41412,556.8155,0,1518.589,0,2.273737e-13,1.24345e-13,4.263256e-14
