controller,timestamp,step,hour,ambient_c,it_kw,dhw_demand_kw,process_demand_kw,cooling_demand_kw,grid_available,grid_roster_available,site_captured_kw,captured_kw,hp_absorbed_kw,hp_compressor_kw,hp_delivered_kw,hp_units_on,dhw_heat_kw,process_heat_kw,absorption_heat_kw,orc_heat_kw,store_charge_kw,store_discharge_kw,store_energy_kwh,store_soc,store_standing_loss_kw,buffer_charge_kw,buffer_discharge_kw,buffer_energy_kwh,buffer_standing_loss_kw,rejected_kw,absorption_cooling_kw,orc_electric_kw,fallback_dhw_kw,fallback_process_kw,fallback_cooling_kw,baseline_rejection_electric_kw,actual_rejection_electric_kw,cooling_electric_saving_kw,grid_electric_kw,diesel_electric_kw,net_cost_inr,source_balance_residual_kw,hp_balance_residual_kw,store_balance_residual_kw,buffer_balance_residual_kw
naive,2026-01-05 12:00:00,48,12,34.49162,3700.827,48.57611,301.1576,292.0594,0,0,2590.579,2590.262,585.3927,317.264,902.6567,2,0,0,102.6567,800,0,248.6476,262.7555,0.1313777,0.2046279,0.3172331,0,250,0.3172331,2004.869,70.22409,47.86322,0,205.256,221.8354,581.379,449.9337,131.4453,0,816.9821,4793.622,0,-5.684342e-14,4.884981e-14,4.263256e-14
naive,2026-01-05 12:15:00,49,12.25,34.89705,3723.779,34.16709,299.0834,339.1917,0,0,2606.645,2606.328,589.8322,319.2211,909.0533,2,0,0,109.0533,800,0,250.7106,200.0364,0.1000182,0.1654533,0.3172331,0,250,0.3172331,2016.496,74.24607,47.43682,0,198.993,264.9456,590.8985,457.118,133.7805,0,836.3994,4890.093,0,-1.136868e-13,2.692291e-14,4.263256e-14
naive,2026-01-05 12:30:00,50,12.5,35.28474,3699.369,53.06214,297.287,371.3696,0,0,2589.558,2589.241,782.4077,386.4797,1168.887,3,148.2713,104.0703,116.5459,800,0,0.01983027,200,0.1,0.12596,0.3172331,0,250,0.3172331,1806.833,78.9857,47.02906,0,193.2167,292.3839,592.7555,413.5881,179.1675,0,866.9951,5048.864,0,-5.684342e-14,0,4.263256e-14
naive,2026-01-05 12:45:00,51,12.75,35.34706,3726.191,58.15399,296.4384,394.2591,0,0,2608.333,2608.016,1177.532,501.41,1678.942,4,146.4239,107.8588,124.6589,800,500,0,324.9685,0.1624843,0.1259371,0.3172331,0,250,0.3172331,1430.485,84.42192,46.96352,0,188.5796,309.8371,597.9915,327.9556,270.0359,0,900.3994,5224.663,0,-5.684342e-14,1.24345e-13,4.263256e-14
naive,2026-01-05 13:00:00,52,13,35.61108,3757.256,56.25349,292.9154,397.074,0,0,2630.079,2629.762,606.5198,326.5778,933.0976,2,0,0,133.0976,800,0,256.2117,260.8644,0.1304322,0.2046279,0.3172331,0,250,0.3172331,2023.242,89.8557,46.68584,0,181.43,307.2183,607.0187,466.9615,140.0571,0,864.4449,5014.892,0,0,-7.993606e-15,4.263256e-14
naive,2026-01-05 13:15:00,53,13.25,36.00634,3731.27,57.86317,300.4674,412.7303,0,0,2611.889,2611.572,622.4052,333.5809,955.9861,2,0,14.67223,141.3139,800,0,243.2934,200,0.1,0.1642625,0.3172331,0,250,0.3172331,1989.166,94.95577,46.27012,0,185.5588,317.7746,608.9309,463.7506,145.1804,0,871.4169,5060.828,0,0,-7.299716e-15,4.263256e-14
naive,2026-01-05 13:30:00,54,13.5,36.24506,3760.554,67.5173,292.891,443.7191,0,0,2632.388,2632.071,1198.323,511.1639,1709.487,4,141.4794,118.3449,149.6625,800,500,0,324.9685,0.1624843,0.1259371,0.3172331,0,250,0.3172331,1433.748,100.2798,46.01905,0,174.5462,343.4393,617.4903,336.3203,281.17,0,928.0462,5353.575,0,1.705303e-13,1.24345e-13,4.263256e-14
naive,2026-01-05 13:45:00,55,13.75,36.59363,3753.619,66.74246,294.4876,470.1708,0,0,2627.533,2627.216,624.1703,334.359,958.5293,2,0,0,158.5293,800,0,261.6531,259.5041,0.129752,0.2046279,0.3172331,0,250,0.3172331,2003.046,105.7788,45.65245,0,172.9691,364.392,621.9453,474.1272,147.8181,0,894.739,5168.077,0,0,-7.993606e-15,4.263256e-14
naive,2026-01-05 14:00:00,56,14,37.10956,3718.814,62.05741,296.5422,518.7452,1,1,2603.17,2602.853,648.3412,345.0148,993.356,2,0,25.57826,167.7777,800,0,237.853,200,0.1,0.1634059,0.3172331,0,250,0.3172331,1954.512,111.2574,45.10982,0,171.9351,407.4879,624.5686,468.9385,155.6301,911.7203,0,2069.28,0,0,9.880985e-15,4.263256e-14
naive,2026-01-05 14:15:00,57,14.25,37.33739,3697.192,60.34146,291.9462,551.7359,1,1,2588.034,2587.717,1221.286,521.7634,1743.05,4,137.4773,127.6236,177.9487,800,500,0,324.9685,0.1624843,0.1259371,0.3172331,0,250,0.3172331,1366.431,117.6777,44.8702,0,164.3227,434.0583,624.6933,329.8257,294.8676,956.361,0,2145.7,0,0,1.24345e-13,4.263256e-14
